	transcript_name	classification_level	full_classification	classification	max_pid	ambiguous	counts
0	k119_3168647_2	genus	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Paraglaciecola	Paraglaciecola	178.48	0	
0	k119_3174347_2	domain	Eukaryota	Eukaryota	69.06400000000001	1	
0	k119_3177761_1	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae	Chaetocerotophycidae	66.54199999999999	0	
0	k119_3179227_1	family	Eukaryota; Hacrobia; Haptophyta; Pavlovophyceae; Pavlovales; Pavlovaceae	Pavlovaceae	290.03	0	
0	k119_3179390_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	85.942	1	
0	k119_3179548_2	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae	Chaetocerotophycidae	137.74	0	
0	k119_3182038_1	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales	Bacillariales	50.052	0	
0	k119_3183185_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	115.42999999999999	0	
0	k119_3184353_3	order	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales	Alteromonadales	60.916	1	
0	k119_3188227_2	class	Eukaryota; Archaeplastida; Chlorophyta; Palmophyllophyceae	Palmophyllophyceae	52.282999999999994	0	
0	k119_3188998_1	class	Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea	Choanoflagellatea	79.53999999999999	0	
0	k119_3194124_1	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	334.65	0	
0	k119_3194867_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	126.1	0	
0	k119_3196482_3	order	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales	Flavobacteriales	422.92	0	
0	k119_3197801_3	class	Eukaryota; Hacrobia; Haptophyta; Pavlovophyceae	Pavlovophyceae	72.847	0	
0	k119_319994_10	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	125.13	1	
0	k119_3201836_2	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales	Bacillariales	515.0699999999999	0	
0	k119_3203153_3	order	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Oceanospirillales	Oceanospirillales	207.57999999999998	0	
0	k119_3203648_1	domain	Eukaryota	Eukaryota	130.95	1	
0	k119_3204330_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	128.04	0	
0	k119_3204526_2	family	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Chromatiales; Granulosicoccaceae	Granulosicoccaceae	363.75	0	
0	k119_3207018_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	173.63	0	
0	k119_3209083_1	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	119.31	0	
0	k119_3210694_2	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Leptocylindrales	Leptocylindrales	99.91	0	
0	k119_3210863_1	division	Eukaryota; Rhizaria; Cercozoa	Cercozoa	113.49	0	
0	k119_3211836_1	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	98.94	0	
0	k119_3214003_2	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	195.94	1	
0	k119_3215747_1	division	Eukaryota; Archaeplastida; Chlorophyta	Chlorophyta	69.452	0	
0	k119_3218447_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	266.75	0	
0	k119_3219174_1	domain	Eukaryota	Eukaryota	161.01999999999998	1	
0	k119_3219577_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	55.29	0	
0	k119_3222389_1	domain	Eukaryota	Eukaryota	136.77	1	
0	k119_3222405_3	genus	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Polaribacter	Polaribacter	84.099	0	
0	k119_3224766_1	class	Eukaryota; Rhizaria; Cercozoa; Chlorarachniophyceae	Chlorarachniophyceae	61.983	0	
0	k119_3226715_1	class	Eukaryota; Amoebozoa; Lobosa; Discosea-Flabellinia	Discosea-Flabellinia	84.39	0	
0	k119_3230667_1	division	Bacteria; FCB group; Bacteroidetes/Chlorobi group	Bacteroidetes/Chlorobi group	45.202	1	
0	k119_3230739_1	order	Eukaryota; Archaeplastida; Chlorophyta; Pyramimonadales; Pyramimonadales_X	Pyramimonadales_X	148.41	0	
0	k119_3232621_1	order	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Peridiniales	Peridiniales	226.01	0	
0	k119_3233526_10	division	Bacteria; Terrabacteria group; Cyanobacteria	Cyanobacteria	163.93	0	
0	k119_3236155_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	167.81	0	
0	k119_3236279_1	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Thalassiosirales	Thalassiosirales	145.5	0	
0	k119_3237495_3	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	172.66	1	
0	k119_3239523_1	class	Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria (Class)	Actinobacteria (Class)	117.36999999999999	0	
0	k119_3239697_10	family	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Chromatiales; Chromatiaceae	Chromatiaceae	185.26999999999998	0	
0	k119_3239697_4	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	833.23	1	
0	k119_3241419_1	division	Eukaryota; Archaeplastida; Chlorophyta	Chlorophyta	63.14699999999999	0	
0	k119_3241539_2	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	63.923	0	
0	k119_3241603_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	149.38	0	
0	k119_324190_3	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Lithodesmiales; Lithodesmiaceae	Lithodesmiaceae	117.36999999999999	0	
0	k119_3244552_1	genus	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Paraglaciecola	Paraglaciecola	606.25	0	
0	k119_3247879_1	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	190.12	0	
0	k119_3248010_1	class	Eukaryota; Archaeplastida; Glaucophyta; Glaucocystophyceae	Glaucocystophyceae	286.15	0	
0	k119_3248547_2	division	Bacteria; Proteobacteria; Gammaproteobacteria	Gammaproteobacteria	118.34	0	
0	k119_3249353_5	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	348.23	0	
0	k119_3249774_4				222.13	1	
0	k119_3251984_1	genus	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Corethrales; Corethraceae; Corethron	Corethron	582.0	0	
0	k119_3253775_1	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	80.31599999999999	0	
0	k119_3254371_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	124.16	0	
0	k119_3254796_3	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	71.683	0	
0	k119_32547_2	genus	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae; Chaetocerotales; Chaetoceros	Chaetoceros	324.95	0	
0	k119_3256991_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	54.126	0	
0	k119_3257339_1	division	Eukaryota; Opisthokonta; Choanoflagellida	Choanoflagellida	79.928	0	
0	k119_3257872_1	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	93.411	0	
0	k119_3259555_3	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	55.29	0	
0	k119_3261250_2	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales	Bacillariales	290.03	0	
0	k119_3261914_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	159.07999999999998	0	
0	k119_3266480_1	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	60.528	0	
0	k119_3266845_3	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	219.22	1	
0	k119_3266845_9	division	Bacteria; Proteobacteria; Gammaproteobacteria	Gammaproteobacteria	126.1	0	
0	k119_3269193_1	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Corethrales; Corethraceae	Corethraceae	399.64	0	
0	k119_3273952_3	division	Eukaryota; Archaeplastida; Chlorophyta	Chlorophyta	72.071	0	
0	k119_3274319_3	family	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Shewanellaceae	Shewanellaceae	240.56	0	
0	k119_3276333_20	supergroup	Bacteria; Terrabacteria group	Terrabacteria group	162.96	1	
0	k119_3276857_1	class	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia	Flavobacteriia	297.78999999999996	0	
0	k119_3281317_1	class	Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea	Choanoflagellatea	82.159	0	
0	k119_3286637_1	family	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae	Flavobacteriaceae	377.33	1	
0	k119_3286911_2	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	326.89	0	
0	k119_328958_13	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	215.34	0	
0	k119_3289791_4	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales	Bacillariales	126.1	0	
0	k119_3289851_1	domain	Eukaryota	Eukaryota	161.01999999999998	1	
0	k119_3290725_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	271.59999999999997	0	
0	k119_3292036_3	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	65.378	0	
0	k119_3293041_2	order	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales	Alteromonadales	277.42	0	
0	k119_3293526_3	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	401.58	1	
0	k119_3293653_2	genus	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Paraglaciecola	Paraglaciecola	794.43	0	
0	k119_3293993_40	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	175.57	1	
0	k119_3294926_1	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales	Isochrysidales	347.26	0	
0	k119_3295073_1	genus	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Polaribacter	Polaribacter	417.09999999999997	0	
0	k119_3299526_1	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae; Chaetocerotales	Chaetocerotales	47.045	0	
0	k119_3301531_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	55.678	0	
0	k119_3301744_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	147.44	0	
0	k119_3301814_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	189.15	0	
0	k119_3302683_1	class	Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea	Choanoflagellatea	837.11	0	
0	k119_3302777_1	domain	Eukaryota	Eukaryota	130.95	1	
0	k119_3302915_1	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Corethrales	Corethrales	72.459	0	
0	k119_3309162_1	division	Eukaryota; Stramenopiles; Stramenopiles_X	Stramenopiles_X	226.01	0	
0	k119_3309472_1	family	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Colwelliaceae	Colwelliaceae	381.21	0	
0	k119_3310892_4	domain	Eukaryota	Eukaryota	232.79999999999998	1	
0	k119_3313472_6	domain	Eukaryota	Eukaryota	172.66	1	
0	k119_3313890_4	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	108.64	0	
0	k119_3316443_1	domain	Eukaryota	Eukaryota	97.0	1	
0	k119_3320020_1				69.452	1	
0	k119_332181_3	class	Eukaryota; Amoebozoa; Lobosa; Discosea-Flabellinia	Discosea-Flabellinia	111.55	0	
0	k119_3322566_3	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	53.447	0	
0	k119_3322804_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	65.76599999999999	0	
0	k119_3325933_2	genus	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Paraglaciecola	Paraglaciecola	243.47	0	
0	k119_3328288_1	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Rhizosoleniales	Rhizosoleniales	48.597	0	
0	k119_3329276_4	domain	Eukaryota	Eukaryota	262.87	1	
0	k119_3332770_2	family	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae	Flavobacteriaceae	634.38	1	
0	k119_3334608_3	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae	Chaetocerotophycidae	84.39	0	
0	k119_3335545_7	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	191.09	0	
0	k119_3336725_3	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae; Chaetocerotales	Chaetocerotales	78.86099999999999	0	
0	k119_3338261_2	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	55.29	0	
0	k119_3339227_1	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales	Prymnesiales	94.866	0	
0	k119_3339722_2	class	Eukaryota; Stramenopiles; Opalozoa; Bicoecea	Bicoecea	51.894999999999996	0	
0	k119_334250_3	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	62.759	0	
0	k119_3343731_3	division	Bacteria; FCB group; Bacteroidetes/Chlorobi group	Bacteroidetes/Chlorobi group	49.275999999999996	0	
0	k119_3344334_3	genus	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Colwelliaceae; Colwellia	Colwellia	129.98	0	
0	k119_3345211_3	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	301.67	0	
0	k119_3347591_1	domain	Eukaryota	Eukaryota	55.29	1	
0	k119_3349401_1	order	Eukaryota; Hacrobia; Haptophyta; Pavlovophyceae; Pavlovales	Pavlovales	94.47800000000001	0	
0	k119_335546_1				110.58	1	
0	k119_336021_1	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	373.45	0	
0	k119_338019_2	genus	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Paraglaciecola	Paraglaciecola	62.759	0	
0	k119_338722_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	50.827999999999996	0	
0	k119_34344_3	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Thalassionemales; Thalassionemataceae	Thalassionemataceae	67.609	0	
0	k119_346736_3	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	166.84	1	
0	k119_347290_1	class	Eukaryota; Amoebozoa; Conosa; Variosea	Variosea	148.41	0	
0	k119_347716_1	domain	Eukaryota	Eukaryota	152.29	1	
0	k119_350150_2	order	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales	Flavobacteriales	50.827999999999996	0	
0	k119_35171_1	class	Eukaryota; Stramenopiles; Ochrophyta; Pinguiophyceae	Pinguiophyceae	60.916	0	
0	k119_351834_1	genus	Eukaryota; Hacrobia; Haptophyta; Pavlovophyceae; Pavlovales; Pavlovaceae; Pavlova	Pavlova	99.91	0	
0	k119_353500_3	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	73.623	0	
0	k119_357999_30	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Thalassiosirales; Thalassiosiraceae	Thalassiosiraceae	301.67	0	
0	k119_363322_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	58.976	0	
0	k119_364939_1	class	Eukaryota; Archaeplastida; Glaucophyta; Glaucocystophyceae	Glaucocystophyceae	165.87	0	
0	k119_365875_3	domain	Eukaryota	Eukaryota	67.22099999999999	1	
0	k119_367802_7	order	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales	Alteromonadales	123.19	1	
0	k119_371219_1	order	Eukaryota; Amoebozoa; Conosa; Variosea; Variosea_X	Variosea_X	363.75	0	
0	k119_373226_1	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	126.1	1	
0	k119_373226_3	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	143.56	0	
0	k119_374287_1	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Thalassiosirales	Thalassiosirales	472.39	0	
0	k119_377980_1	division	Eukaryota; Hacrobia; Haptophyta	Haptophyta	135.79999999999998	0	
0	k119_380114_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	101.85	0	
0	k119_381553_1	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales; Bacillariaceae	Bacillariaceae	62.759	0	
0	k119_383508_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	112.52	0	
0	k119_387628_68	order	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Chromatiales	Chromatiales	858.4499999999999	0	
0	k119_389856_4	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	164.9	0	
0	k119_390539_6	order	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Pseudomonadales	Pseudomonadales	265.78	0	
0	k119_392644_2	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae; Chaetocerotales	Chaetocerotales	73.235	0	
0	k119_394520_3	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales	Isochrysidales	123.19	1	
0	k119_396453_2	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	731.38	1	
0	k119_396626_1	class	Eukaryota; Amoebozoa; Lobosa; Discosea-Longamoebia	Discosea-Longamoebia	58.976	0	
0	k119_397209_1	class	Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae	Mamiellophyceae	55.29	0	
0	k119_398747_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	214.37	0	
0	k119_400350_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	62.759	0	
0	k119_40501_3	class	Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae	Chrysophyceae	178.48	0	
0	k119_40564_3	domain	Eukaryota	Eukaryota	56.454	1	
0	k119_411323_1	genus	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales; Bacillariaceae; Fragilariopsis	Fragilariopsis	758.54	0	
0	k119_413884_1	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	115.42999999999999	0	
0	k119_416781_14	family	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae	Alteromonadaceae	282.27	0	
0	k119_418976_1	class	Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae	Cryptophyceae	69.84	0	
0	k119_420013_1	order	Eukaryota; Rhizaria; Cercozoa; Chlorarachniophyceae; Chlorarachnida	Chlorarachnida	63.14699999999999	0	
0	k119_423470_1	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	310.4	1	
0	k119_424657_2	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Thalassiosirales; Thalassiosiraceae	Thalassiosiraceae	293.90999999999997	0	
0	k119_424872_2	order	Eukaryota; Hacrobia; Haptophyta; Pavlovophyceae; Pavlovales	Pavlovales	108.64	0	
0	k119_425121_2	class	Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria (Class)	Actinobacteria (Class)	66.154	0	
0	k119_429304_1	domain	Eukaryota	Eukaryota	201.76	1	
0	k119_433276_2	species	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales; Bacillariaceae; Fragilariopsis; Fragilariopsis kerguelensis	Fragilariopsis kerguelensis	177.51	0	
0	k119_437379_1	class	Eukaryota; Stramenopiles; Sagenista; Labyrinthulomycetes	Labyrinthulomycetes	143.56	0	
0	k119_440724_1	class	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia	Flavobacteriia	184.29999999999998	0	
0	k119_440791_2	domain	Eukaryota	Eukaryota	53.447	1	
0	k119_45473_2	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	79.928	1	
0	k119_45721_2	family	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae	Alteromonadaceae	263.84	0	
0	k119_464205_3	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	430.68	1	
0	k119_468942_2	class	Bacteria; Terrabacteria group; Cyanobacteria; Unclassified	Unclassified	310.4	0	
0	k119_474760_1	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales	Bacillariales	193.03	0	
0	k119_479522_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	232.79999999999998	0	
0	k119_479915_1	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae	Chaetocerotophycidae	82.159	0	
0	k119_497184_1	family	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Oceanospirillales; Oceanospirillaceae	Oceanospirillaceae	133.85999999999999	0	
0	k119_499998_1	division	Eukaryota; Rhizaria; Cercozoa	Cercozoa	204.67	0	
0	k119_502045_1	species	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Thalassionemales; Thalassionemataceae; Thalassiothrix; Thalassiothrix antarctica	Thalassiothrix antarctica	339.5	0	
0	k119_507412_8	family	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae	Rhodobacteraceae	484.03	1	
0	k119_511277_1	supergroup	Eukaryota; Archaeplastida	Archaeplastida	78.86099999999999	1	
0	k119_511410_1	class	Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea	Choanoflagellatea	322.03999999999996	0	
0	k119_511838_1	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	121.25	1	
0	k119_51243_1	domain	Eukaryota	Eukaryota	614.98	1	
0	k119_515694_1				107.67	1	
0	k119_515912_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	87.785	0	
0	k119_517330_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	74.30199999999999	0	
0	k119_519031_1	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales; Bacillariaceae	Bacillariaceae	377.33	0	
0	k119_523800_2	order	Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida	Acanthoecida	74.30199999999999	0	
0	k119_525619_1	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	129.01	0	
0	k119_527297_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	182.35999999999999	0	
0	k119_528120_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	202.73	0	
0	k119_528466_1	species	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Tenacibaculum; Unclassified	Unclassified	233.76999999999998	1	
0	k119_530984_1	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	303.61	1	
0	k119_532281_3	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales	Bacillariales	232.79999999999998	0	
0	k119_532886_3	family	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Colwelliaceae	Colwelliaceae	554.84	0	
0	k119_535964_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	63.535	0	
0	k119_53843_2	order	Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida	Acanthoecida	488.88	0	
0	k119_543060_3	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales; Bacillariaceae	Bacillariaceae	376.36	0	
0	k119_543165_2	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	69.452	0	
0	k119_543176_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	284.21	0	
0	k119_551170_11	order	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales	Flavobacteriales	435.53	0	
0	k119_554279_1	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Thalassiosirales	Thalassiosirales	253.17	1	
0	k119_557420_3	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	129.98	0	
0	k119_566620_1	division	Bacteria; Terrabacteria group; Firmicutes	Firmicutes	231.82999999999998	1	
0	k119_567201_1	domain	Eukaryota	Eukaryota	71.392	1	
0	k119_574628_3	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae	Chaetocerotophycidae	130.95	0	
0	k119_578697_3	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales	Isochrysidales	306.52	0	
0	k119_57873_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	168.78	0	
0	k119_579196_2	class	Eukaryota; Amoebozoa; Conosa; Variosea	Variosea	121.25	0	
0	k119_584262_2	division	Eukaryota; Opisthokonta; Choanoflagellida	Choanoflagellida	74.30199999999999	0	
0	k119_586374_1	class	Eukaryota; Rhizaria; Cercozoa; Chlorarachniophyceae	Chlorarachniophyceae	125.13	0	
0	k119_589803_1	class	Eukaryota; Archaeplastida; Rhodophyta; Rhodellophyceae	Rhodellophyceae	176.54	0	
0	k119_589961_2	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales	Bacillariales	58.976	0	
0	k119_591148_4	order	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales	Alteromonadales	283.24	0	
