	transcript_name	classification_level	full_classification	classification	max_pid	ambiguous	counts
0	k119_310231_1	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	399.64	0	
0	k119_3104544_2	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae	Phaeocystaceae	188.18	0	
0	k119_3106289_2	division	Eukaryota; Rhizaria; Cercozoa	Cercozoa	58.684999999999995	0	
0	k119_3107075_2	order	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales	Alteromonadales	70.616	0	
0	k119_3107302_1	class	Eukaryota; Archaeplastida; Chlorophyta; Pyramimonadales	Pyramimonadales	93.023	0	
0	k119_3107879_3	genus	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Paraglaciecola	Paraglaciecola	688.6999999999999	0	
0	k119_3108925_1	family	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Colwelliaceae	Colwelliaceae	463.65999999999997	0	
0	k119_3110210_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	53.447	0	
0	k119_3111688_1	division	Eukaryota; Rhizaria; Cercozoa	Cercozoa	99.91	0	
0	k119_3112811_1	genus	Eukaryota; Hacrobia; Haptophyta; Pavlovophyceae; Pavlovales; Pavlovaceae; Pavlova	Pavlova	176.54	0	
0	k119_3113507_1	class	Eukaryota; Rhizaria; Foraminifera; Globothalamea	Globothalamea	58.976	0	
0	k119_3113970_2	genus	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae; Chaetocerotales; Chaetoceros	Chaetoceros	168.78	0	
0	k119_3113974_4	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	189.15	0	
0	k119_3115949_1	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	191.09	0	
0	k119_3116739_2	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	183.32999999999998	0	
0	k119_3116916_2	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	132.89	0	
0	k119_3118993_3	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	63.923	0	
0	k119_3120805_2	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	65.378	0	
0	k119_3120818_13	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	236.68	0	
0	k119_3120818_9	order	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Oceanospirillales	Oceanospirillales	209.51999999999998	0	
0	k119_3122323_3	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	103.78999999999999	0	
0	k119_3123915_4	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae	Phaeocystaceae	201.76	0	
0	k119_3124953_1	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	311.37	0	
0	k119_3125397_2	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	64.60199999999999	0	
0	k119_3125989_36	order	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Oceanospirillales	Oceanospirillales	644.0799999999999	0	
0	k119_3125989_6	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	55.678	1	
0	k119_3126678_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	166.84	0	
0	k119_3126709_8	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	104.75999999999999	0	
0	k119_3126901_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	88.949	0	
0	k119_3127019_2	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	263.84	0	
0	k119_3128009_2	genus	Eukaryota; Hacrobia; Haptophyta; Pavlovophyceae; Pavlovales; Pavlovaceae; Pavlova	Pavlova	88.949	0	
0	k119_3129148_1	class	Eukaryota; Stramenopiles; Ochrophyta; Raphidophyceae	Raphidophyceae	96.418	0	
0	k119_3130034_2	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	282.27	0	
0	k119_3132801_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	74.69	0	
0	k119_3133038_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	109.61	0	
0	k119_3134136_2	domain	Eukaryota	Eukaryota	92.63499999999999	1	
0	k119_3135744_1	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	90.79199999999999	0	
0	k119_3137062_2	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	269.65999999999997	0	
0	k119_3137338_3	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	79.53999999999999	1	
0	k119_3137678_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	74.30199999999999	0	
0	k119_3138111_5	species	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Thalassiosirales; Thalassiosiraceae; Thalassiosira; Thalassiosira rotula	Thalassiosira rotula	643.11	0	
0	k119_3139627_1	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	323.01	0	
0	k119_3140622_3	class	Eukaryota; Archaeplastida; Rhodophyta; Rhodellophyceae	Rhodellophyceae	65.76599999999999	0	
0	k119_3140689_1	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	351.14	1	
0	k119_3141281_1	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales; Chrysochromulinaceae	Chrysochromulinaceae	151.32	0	
0	k119_3141335_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	71.392	0	
0	k119_3141737_2	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	155.2	0	
0	k119_3142456_2	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Coccolithales	Coccolithales	56.065999999999995	0	
0	k119_3143099_1	order	Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida	Acanthoecida	323.01	0	
0	k119_3144177_3	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales	Phaeocystales	168.78	0	
0	k119_3144677_1	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae	Phaeocystaceae	90.79199999999999	0	
0	k119_3144944_1	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales	Phaeocystales	378.3	0	
0	k119_3149654_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	101.85	0	
0	k119_3151599_1	class	Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae	Cryptophyceae	84.778	0	
0	k119_3152484_3	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Thalassionemales; Thalassionemataceae	Thalassionemataceae	73.235	0	
0	k119_3153277_2	class	 Bacteria;  Proteobacteria;  Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	71.683	0	
0	k119_3154532_1	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae	Chaetocerotophycidae	85.942	0	
0	k119_3155603_1	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	351.14	0	
0	k119_3156978_2	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae	Phaeocystaceae	279.36	0	
0	k119_3159502_1	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae	Phaeocystaceae	120.28	0	
0	k119_3162160_1	class	Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea	Choanoflagellatea	72.071	0	
0	k119_3163209_2	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	113.49	0	
0	k119_31635_1	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	298.76	1	
0	k119_3164053_2	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	412.25	0	
0	k119_3168647_2	genus	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Paraglaciecola	Paraglaciecola	178.48	0	
0	k119_3169040_1	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	287.12	0	
0	k119_3169273_2	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales	Phaeocystales	306.52	0	
0	k119_3170661_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	60.916	0	
0	k119_3171969_1	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	166.84	0	
0	k119_3174347_2	domain	Eukaryota	Eukaryota	69.06400000000001	1	
0	k119_3176669_10	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae	Phaeocystaceae	630.5	0	
0	k119_3177519_1	family	Eukaryota; Hacrobia; Haptophyta; Pavlovophyceae; Pavlovales; Pavlovaceae	Pavlovaceae	436.5	0	
0	k119_3177761_1	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae	Chaetocerotophycidae	66.54199999999999	0	
0	k119_3179227_1	family	Eukaryota; Hacrobia; Haptophyta; Pavlovophyceae; Pavlovales; Pavlovaceae	Pavlovaceae	290.03	0	
0	k119_3179299_1	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	482.09	0	
0	k119_3179390_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	85.942	1	
0	k119_3179548_2	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae	Chaetocerotophycidae	137.74	0	
0	k119_3180083_1	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	225.04	0	
0	k119_3182038_1	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales	Bacillariales	50.052	0	
0	k119_3183185_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	115.42999999999999	0	
0	k119_3184353_3	order	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales	Alteromonadales	60.916	1	
0	k119_3187333_1	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae	Phaeocystaceae	54.514	0	
0	k119_3188213_1	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	194.97	0	
0	k119_3188227_2	class	Eukaryota; Archaeplastida; Chlorophyta; Palmophyllophyceae	Palmophyllophyceae	52.282999999999994	0	
0	k119_3188445_2	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	271.59999999999997	0	
0	k119_3188998_1	class	Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea	Choanoflagellatea	79.53999999999999	0	
0	k119_3192501_2	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae	Phaeocystaceae	589.76	0	
0	k119_3194124_1	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	334.65	0	
0	k119_3194867_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	126.1	0	
0	k119_3196482_3	order	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales	Flavobacteriales	422.92	0	
0	k119_3196659_2	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	145.5	0	
0	k119_3197801_3	class	Eukaryota; Hacrobia; Haptophyta; Pavlovophyceae	Pavlovophyceae	72.847	0	
0	k119_319994_10	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	125.13	1	
0	k119_3201836_2	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales	Bacillariales	515.0699999999999	0	
0	k119_320304_2	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	539.3199999999999	0	
0	k119_3203153_3	order	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Oceanospirillales	Oceanospirillales	207.57999999999998	0	
0	k119_3203648_1	domain	Eukaryota	Eukaryota	130.95	1	
0	k119_3204330_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	128.04	0	
0	k119_3204526_2	family	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Chromatiales; Granulosicoccaceae	Granulosicoccaceae	363.75	0	
0	k119_3205717_3	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae	Phaeocystaceae	153.26	0	
0	k119_3207018_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	173.63	0	
0	k119_3207266_3	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae	Phaeocystaceae	303.61	0	
0	k119_3209083_1	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	119.31	0	
0	k119_3210694_2	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Leptocylindrales	Leptocylindrales	99.91	0	
0	k119_3210863_1	division	Eukaryota; Rhizaria; Cercozoa	Cercozoa	113.49	0	
0	k119_3211836_1	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	98.94	0	
0	k119_3212463_1	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	396.72999999999996	0	
0	k119_321363_2	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	94.866	0	
0	k119_3214003_2	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	195.94	1	
0	k119_3215202_1	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	477.24	0	
0	k119_3215747_1	division	Eukaryota; Archaeplastida; Chlorophyta	Chlorophyta	69.452	0	
0	k119_3216778_3	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	756.6	0	
0	k119_3216952_2	family	Eukaryota; Hacrobia; Haptophyta; Pavlovophyceae; Pavlovales; Pavlovaceae	Pavlovaceae	172.66	0	
0	k119_3218447_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	266.75	0	
0	k119_3218478_1	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae	Phaeocystaceae	344.34999999999997	0	
0	k119_3219174_1	domain	Eukaryota	Eukaryota	161.01999999999998	1	
0	k119_3219577_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	55.29	0	
0	k119_3220544_1	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales	Phaeocystales	291.0	0	
0	k119_3222389_1	domain	Eukaryota	Eukaryota	136.77	1	
0	k119_3222405_3	genus	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Polaribacter	Polaribacter	84.099	0	
0	k119_3223240_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	191.09	0	
0	k119_3223439_1	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales	Phaeocystales	97.97	0	
0	k119_3224766_1	class	Eukaryota; Rhizaria; Cercozoa; Chlorarachniophyceae	Chlorarachniophyceae	61.983	0	
0	k119_3226715_1	class	Eukaryota; Amoebozoa; Lobosa; Discosea-Flabellinia	Discosea-Flabellinia	84.39	0	
0	k119_3230316_3	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	76.92099999999999	0	
0	k119_3230667_1	division	Bacteria; FCB group; Bacteroidetes/Chlorobi group	Bacteroidetes/Chlorobi group	45.202	1	
0	k119_3230739_1	order	Eukaryota; Archaeplastida; Chlorophyta; Pyramimonadales; Pyramimonadales_X	Pyramimonadales_X	148.41	0	
0	k119_3232621_1	order	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Peridiniales	Peridiniales	226.01	0	
0	k119_3233160_1	domain	Eukaryota	Eukaryota	166.84	1	
0	k119_3233526_10	division	Bacteria; Terrabacteria group; Cyanobacteria	Cyanobacteria	163.93	0	
0	k119_3233809_1	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales	Phaeocystales	150.35	0	
0	k119_3236155_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	167.81	0	
0	k119_3236278_3	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales; Chrysochromulinaceae	Chrysochromulinaceae	513.13	0	
0	k119_3236279_1	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Thalassiosirales	Thalassiosirales	145.5	0	
0	k119_3237495_3	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	172.66	1	
0	k119_3237516_2	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	382.18	0	
0	k119_3239523_1	class	Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria (Class)	Actinobacteria (Class)	117.36999999999999	0	
0	k119_3239697_10	family	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Chromatiales; Chromatiaceae	Chromatiaceae	185.26999999999998	0	
0	k119_3239697_4	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	833.23	1	
0	k119_3241419_1	division	Eukaryota; Archaeplastida; Chlorophyta	Chlorophyta	63.14699999999999	0	
0	k119_3241539_2	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	63.923	0	
0	k119_3241603_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	149.38	0	
0	k119_3241871_2	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales	Isochrysidales	192.06	0	
0	k119_324190_3	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Lithodesmiales; Lithodesmiaceae	Lithodesmiaceae	117.36999999999999	0	
0	k119_3243853_1	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	125.13	0	
0	k119_3243870_2	class	Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae	Cryptophyceae	266.75	0	
0	k119_3244552_1	genus	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Paraglaciecola	Paraglaciecola	606.25	0	
0	k119_3246022_1	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	320.09999999999997	0	
0	k119_3247078_3	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	76.24199999999999	0	
0	k119_3247241_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	116.39999999999999	1	
0	k119_3247491_2	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	98.94	0	
0	k119_3247879_1	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	190.12	0	
0	k119_3247891_3	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	147.44	0	
0	k119_3248010_1	class	Eukaryota; Archaeplastida; Glaucophyta; Glaucocystophyceae	Glaucocystophyceae	286.15	0	
0	k119_3248536_1	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae	Phaeocystaceae	54.126	0	
0	k119_3248547_2	division	Bacteria; Proteobacteria; Gammaproteobacteria	Gammaproteobacteria	118.34	0	
0	k119_3249353_5	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	348.23	0	
0	k119_3249774_4				222.13	1	
0	k119_3250567_1	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales	Isochrysidales	135.79999999999998	0	
0	k119_3251335_1	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	185.26999999999998	0	
0	k119_3251984_1	genus	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Corethrales; Corethraceae; Corethron	Corethron	582.0	0	
0	k119_3253775_1	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	80.31599999999999	0	
0	k119_3254371_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	124.16	0	
0	k119_3254796_3	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	71.683	0	
0	k119_32547_2	genus	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae; Chaetocerotales; Chaetoceros	Chaetoceros	324.95	0	
0	k119_3255_1	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	126.1	0	
0	k119_3256991_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	54.126	0	
0	k119_3257339_1	division	Eukaryota; Opisthokonta; Choanoflagellida	Choanoflagellida	79.928	0	
0	k119_3257872_1	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	93.411	0	
0	k119_3258113_5	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	46.657000000000004	0	
0	k119_3258437_1	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae	Phaeocystaceae	579.09	0	
0	k119_3259555_3	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	55.29	0	
0	k119_3259670_3	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	83.32300000000001	0	
0	k119_3259858_1	division	Eukaryota; Hacrobia; Haptophyta	Haptophyta	58.684999999999995	0	
0	k119_3261250_2	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales	Bacillariales	290.03	0	
0	k119_3261914_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	159.07999999999998	0	
0	k119_3264221_1	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales	Phaeocystales	613.04	0	
0	k119_3266480_1	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	60.528	0	
0	k119_3266845_3	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	219.22	1	
0	k119_3266845_9	division	Bacteria; Proteobacteria; Gammaproteobacteria	Gammaproteobacteria	126.1	0	
0	k119_3267235_1	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	483.06	0	
0	k119_3269193_1	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Corethrales; Corethraceae	Corethraceae	399.64	0	
0	k119_3269507_2	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae	Phaeocystaceae	300.7	0	
0	k119_3271272_3	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	104.75999999999999	0	
0	k119_3273952_3	division	Eukaryota; Archaeplastida; Chlorophyta	Chlorophyta	72.071	0	
0	k119_3274319_3	family	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Shewanellaceae	Shewanellaceae	240.56	0	
0	k119_3276333_20	supergroup	Bacteria; Terrabacteria group	Terrabacteria group	162.96	1	
0	k119_3276857_1	class	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia	Flavobacteriia	297.78999999999996	0	
0	k119_3278371_3	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	524.77	0	
0	k119_3281317_1	class	Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea	Choanoflagellatea	82.159	0	
