	transcript_name	classification_level	full_classification	classification	max_pid	ambiguous	counts
0	k119_5764799_3	species	Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae; Micromonas; Micromonas sp.	Micromonas sp.	524.77	0	
0	k119_5765503_3	family	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Gymnodiniales; Kareniaceae	Kareniaceae	71.392	0	
0	k119_5766967_1	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	102.82	0	
0	k119_5767718_2	class	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria	Alphaproteobacteria	235.70999999999998	1	
0	k119_5773308_1	supergroup	Bacteria; Proteobacteria	Proteobacteria	44.425999999999995	1	
0	k119_5775742_1	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales; Bacillariaceae	Bacillariaceae	177.51	0	
0	k119_5776559_5	order	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Vibrionales	Vibrionales	69.06400000000001	1	
0	k119_5776871_5	supergroup	Bacteria; Proteobacteria	Proteobacteria	347.26	1	
0	k119_5776981_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	150.35	0	
0	k119_5780142_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	126.1	0	
0	k119_5781189_5	domain	Eukaryota	Eukaryota	133.85999999999999	1	
0	k119_5783356_1	class	Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae	Cryptophyceae	67.609	0	
0	k119_578657_1	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae; Chaetocerotales	Chaetocerotales	129.01	0	
0	k119_5790142_3	family	Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida; Acanthoecida_X	Acanthoecida_X	273.54	0	
0	k119_5793599_1	order	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales	Pelagomonadales	282.27	1	
0	k119_5794208_2	order	Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Florenciellales	Florenciellales	71.004	0	
0	k119_5794314_1	genus	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales; Bacillariaceae; Pseudo-nitzschia	Pseudo-nitzschia	977.76	0	
0	k119_5796347_1	class	Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae	Dictyochophyceae	56.065999999999995	0	
0	k119_5797690_2	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales; Noelaerhabdaceae; Emiliania; Emiliania huxleyi	Emiliania huxleyi	47.433	0	
0	k119_5802522_9	order	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales	Pelagomonadales	133.85999999999999	0	
0	k119_5803613_4	genus	Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae; Micromonas	Micromonas	871.06	1	
0	k119_5804175_1	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	122.22	0	
0	k119_5806734_4	domain	Eukaryota	Eukaryota	180.42	1	
0	k119_5807634_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	161.99	1	
0	k119_5808648_2	order	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales	Rhodobacterales	442.32	0	
0	k119_5809233_2	domain	Eukaryota	Eukaryota	84.778	1	
0	k119_5814559_1	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales	Bacillariales	190.12	0	
0	k119_5817465_3	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	153.26	0	
0	k119_5821082_1	family	Eukaryota; Stramenopiles; Ochrophyta; Bolidophyceae; Parmales; Bolidomonadaceae	Bolidomonadaceae	108.64	0	
0	k119_5821179_2	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales	Isochrysidales	144.53	0	
0	k119_5822309_2	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	167.81	0	
0	k119_5823437_3	family	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales; Pelagomonadaceae	Pelagomonadaceae	94.47800000000001	0	
0	k119_5823682_6	order	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales	Alteromonadales	73.623	0	
0	k119_5824046_3	family	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae	Flavobacteriaceae	574.24	0	
0	k119_5824095_2	order	Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida	Acanthoecida	238.62	0	
0	k119_5824284_1	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales	Prymnesiales	361.81	0	
0	k119_5824338_1	order	Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Florenciellales	Florenciellales	202.73	0	
0	k119_58253_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	94.187	0	
0	k119_5830259_1	order	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Prorocentrales	Prorocentrales	59.364000000000004	0	
0	k119_5830720_1	family	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae	Flavobacteriaceae	54.514	1	
0	k119_5830720_3	family	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae	Flavobacteriaceae	256.08	0	
0	k119_5830801_1	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales; Chrysochromulinaceae	Chrysochromulinaceae	90.79199999999999	0	
0	k119_5831249_2	family	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Pelagibacterales; Pelagibacteraceae	Pelagibacteraceae	458.81	0	
0	k119_5831612_2	genus	Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae; Micromonas	Micromonas	286.15	0	
0	k119_5834706_1	supergroup	Eukaryota; Alveolata	Alveolata	407.4	1	
0	k119_5834994_1	class	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae	Pelagophyceae	121.25	0	
0	k119_5837063_2	domain	Eukaryota	Eukaryota	149.38	1	
0	k119_5840084_2	class	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae	Pelagophyceae	110.58	0	
0	k119_5840111_1	division	Eukaryota; Hacrobia; Cryptophyta	Cryptophyta	73.235	0	
0	k119_5842655_1	family	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodospirillales; Rhodospirillaceae	Rhodospirillaceae	258.99	0	
0	k119_5842680_2	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae	Chaetocerotophycidae	180.42	0	
0	k119_5843376_2	genus	Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae; Micromonas	Micromonas	478.21	1	
0	k119_5844043_3	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales	Bacillariales	312.34	0	
0	k119_5846396_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	321.07	1	
0	k119_5846855_1	order	Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochales	Dictyochales	124.16	0	
0	k119_5849198_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	92.24699999999999	0	
0	k119_5852987_1	supergroup	Eukaryota; Stramenopiles	Stramenopiles	87.39699999999999	1	
0	k119_5854300_3	family	Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida; Acanthoecida_X	Acanthoecida_X	72.459	0	
0	k119_5856137_5	domain	Eukaryota	Eukaryota	118.34	1	
0	k119_5857104_2	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales; Bacillariaceae	Bacillariaceae	579.09	0	
0	k119_5857160_3	genus	Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Florenciellales; Florenciellaceae; Florenciella	Florenciella	155.2	0	
0	k119_5858018_1	family	Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae	Mamiellaceae	290.03	0	
0	k119_5858053_1	family	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales; Pelagomonadaceae	Pelagomonadaceae	259.96	0	
0	k119_5861555_1	division	Eukaryota; Rhizaria; Cercozoa	Cercozoa	56.745	0	
0	k119_5862638_1	domain	Eukaryota	Eukaryota	248.32	1	
0	k119_5862970_1	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Fragilariales	Fragilariales	318.15999999999997	0	
0	k119_5863900_2	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Surirellales	Surirellales	64.99	0	
0	k119_5864745_3	family	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae	Rhodobacteraceae	283.24	0	
0	k119_5867535_1	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	90.01599999999999	0	
0	k119_5868986_1	class	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae	Pelagophyceae	76.63	0	
0	k119_587063_1	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	61.983	0	
0	k119_5872801_7	genus	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales; Pelagomonadaceae; Pelagomonas	Pelagomonas	171.69	0	
0	k119_5874217_1	genus	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Sulfitobacter	Sulfitobacter	51.215999999999994	0	
0	k119_5874390_1	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	454.93	1	
0	k119_5875903_3	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	458.81	0	
0	k119_5876610_2	genus	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales; Pelagomonadaceae; Pelagomonas	Pelagomonas	394.78999999999996	0	
0	k119_5876745_3	class	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae	Pelagophyceae	135.79999999999998	1	
0	k119_5876885_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	154.23	0	
0	k119_5877425_1	order	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales	Rhodobacterales	314.28	0	
0	k119_5880229_11	order	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Sarcinochrysidales	Sarcinochrysidales	312.34	0	
0	k119_5880573_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	67.22099999999999	0	
0	k119_5881691_2	family	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales; Pelagomonadaceae	Pelagomonadaceae	327.86	0	
0	k119_5883306_3	genus	Eukaryota; Stramenopiles; Ochrophyta; Bolidophyceae; Parmales; Bolidomonadaceae; Bolidomonas	Bolidomonas	377.33	0	
0	k119_5884403_3	domain	Eukaryota	Eukaryota	101.85	1	
0	k119_5885328_2	family	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae	Flavobacteriaceae	190.12	0	
0	k119_5887051_1	species	Eukaryota; Stramenopiles; Ochrophyta; Bolidophyceae; Parmales; Bolidomonadaceae; Bolidomonas; Bolidomonas sp.	Bolidomonas sp.	161.99	0	
0	k119_5888067_3	genus	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales; Bacillariaceae; Fragilariopsis	Fragilariopsis	173.63	0	
0	k119_5891406_1	division	Eukaryota; Stramenopiles; Opalozoa	Opalozoa	77.309	0	
0	k119_5899224_2	genus	Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Florenciellales; Florenciellaceae; Florenciella	Florenciella	191.09	0	
0	k119_5899615_1	class	Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae	Dictyochophyceae	428.74	0	
0	k119_5900634_1	family	Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Pedinellales; Pedinellacaee	Pedinellacaee	57.132999999999996	0	
0	k119_5902729_2	division	Eukaryota; Archaeplastida; Chlorophyta	Chlorophyta	216.31	1	
0	k119_5905518_1	family	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae	Rhodobacteraceae	223.1	0	
0	k119_5910904_1	class	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae	Pelagophyceae	174.6	0	
0	k119_5912011_3	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	63.923	0	
0	k119_5914659_1	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	546.11	1	
0	k119_5918840_5	order	Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Rhizochromulinales	Rhizochromulinales	48.597	0	
0	k119_5920319_2	domain	Eukaryota	Eukaryota	253.17	1	
0	k119_5923649_1	class	Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea	Choanoflagellatea	258.99	0	
0	k119_5925131_3				220.19	1	
0	k119_5925923_1	class	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria	Alphaproteobacteria	117.36999999999999	0	
0	k119_5928344_2				498.58	1	
0	k119_5928996_1	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales; Chrysochromulinaceae	Chrysochromulinaceae	411.28	0	
0	k119_5929691_12	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	186.24	0	
0	k119_5932126_1	class	Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae	Cryptophyceae	208.54999999999998	0	
0	k119_5933621_4	domain	Eukaryota	Eukaryota	171.69	1	
0	k119_5937953_3	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	114.46	0	
0	k119_5939763_1	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae; Chaetocerotales	Chaetocerotales	75.854	0	
0	k119_5942518_2	order	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Peridiniales	Peridiniales	45.977999999999994	0	
0	k119_5942920_1	genus	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae; Chaetocerotales; Chaetoceros	Chaetoceros	342.40999999999997	0	
0	k119_5944161_1	genus	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales; Bacillariaceae; Pseudo-nitzschia	Pseudo-nitzschia	71.683	1	
0	k119_5947487_1	order	Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Florenciellales	Florenciellales	303.61	0	
0	k119_5947579_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	69.06400000000001	0	
0	k119_5952754_1	domain	Eukaryota	Eukaryota	84.099	1	
0	k119_5953510_1	order	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Cytophagia; Cytophagales	Cytophagales	295.84999999999997	0	
0	k119_5953672_2	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Thalassionemales	Thalassionemales	64.214	0	
0	k119_5955421_6	division	Eukaryota; Alveolata; Dinoflagellata	Dinoflagellata	51.894999999999996	1	
0	k119_5958350_1	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	189.15	0	
0	k119_5958553_1	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	200.79	0	
0	k119_5958640_1	class	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria	Alphaproteobacteria	324.95	0	
0	k119_595924_2	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	132.89	0	
0	k119_5959380_2	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	181.39	0	
0	k119_5959697_1	order	Eukaryota; Rhizaria; Cercozoa; Chlorarachniophyceae; Chlorarachnida	Chlorarachnida	53.835	0	
0	k119_5962237_2	family	Eukaryota; Hacrobia; Haptophyta; Pavlovophyceae; Pavlovales; Pavlovaceae	Pavlovaceae	65.76599999999999	0	
0	k119_5966373_2	class	Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae	Cryptophyceae	68.385	0	
0	k119_5967120_2	supergroup	Eukaryota; Hacrobia	Hacrobia	124.16	1	
0	k119_5967342_1	domain	Eukaryota	Eukaryota	216.31	1	
0	k119_5969069_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	114.46	0	
0	k119_5969319_4	order	Eukaryota; Archaeplastida; Chlorophyta; Chlorodendrophyceae; Chlorodendrales	Chlorodendrales	64.60199999999999	0	
0	k119_5970396_1	genus	Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Florenciellales; Florenciellaceae; Florenciella	Florenciella	531.56	0	
0	k119_5973092_1	species	Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae; Micromonas; Micromonas sp.	Micromonas sp.	850.6899999999999	0	
0	k119_5973342_2	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Coccolithales	Coccolithales	79.15199999999999	0	
0	k119_5973989_2	order	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales	Rhodobacterales	672.21	0	
0	k119_5974114_2	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Fragilariales; Staurosiraceae	Staurosiraceae	63.14699999999999	0	
0	k119_5978211_1	division	Eukaryota; Hacrobia; Haptophyta	Haptophyta	67.99699999999999	0	
0	k119_5980832_1	genus	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Planktomarina	Planktomarina	617.89	0	
0	k119_5985114_2	species	Eukaryota; Hacrobia; Haptophyta; Pavlovophyceae; Pavlovales; Pavlovaceae; Pavlova; Uncertain	Uncertain	84.099	0	
0	k119_5986354_2	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Zygodiscales	Zygodiscales	391.88	0	
0	k119_5987542_2	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales; Isochrysidaceae; Isochrysis; Isochrysis sp	Isochrysis sp	214.37	0	
0	k119_5988654_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	344.34999999999997	0	
0	k119_5989583_26	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	188.18	1	
0	k119_5989583_40	family	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Oceanospirillales; Saccharospirillaceae	Saccharospirillaceae	352.11	0	
0	k119_5990913_3	class	Eukaryota; Rhizaria; Cercozoa; Thecofilosea	Thecofilosea	242.5	0	
0	k119_5993604_1	domain	Eukaryota	Eukaryota	72.459	1	
0	k119_5995822_1	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales	Isochrysidales	234.73999999999998	0	
0	k119_5995946_2	family	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae	Rhodobacteraceae	65.76599999999999	1	
0	k119_5996426_1	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Coccolithales	Coccolithales	255.10999999999999	0	
0	k119_6000531_2	order	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhizobiales	Rhizobiales	307.49	0	
0	k119_6000621_2	family	Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae	Mamiellaceae	220.19	0	
0	k119_6002051_40	genus	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Paraglaciecola	Paraglaciecola	520.89	0	
0	k119_6003154_1	supergroup	Eukaryota; Stramenopiles	Stramenopiles	341.44	1	
0	k119_6006345_1	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales	Prymnesiales	235.70999999999998	0	
0	k119_6006883_2	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	207.57999999999998	1	
0	k119_6009579_1	class	Eukaryota; Stramenopiles; Sagenista; Labyrinthulomycetes	Labyrinthulomycetes	84.778	0	
0	k119_6009913_1	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales; Noelaerhabdaceae; Gephyrocapsa; Gephyrocapsa oceanica	Gephyrocapsa oceanica	99.91	0	
0	k119_6011139_3	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	74.011	1	
0	k119_6013553_3	family	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae	Rhodobacteraceae	298.76	0	
0	k119_6013673_2	class	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia	Flavobacteriia	54.126	0	
0	k119_6014078_2	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	472.39	0	
0	k119_6014447_1	family	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Pelagibacterales; Pelagibacteraceae	Pelagibacteraceae	143.56	0	
0	k119_6014648_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	237.65	1	
0	k119_6018404_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	386.06	0	
0	k119_6018943_2	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Zygodiscales	Zygodiscales	399.64	0	
0	k119_6023354_3	order	Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Goniomonadales	Goniomonadales	53.059000000000005	0	
0	k119_6024045_2	class	Bacteria; Proteobacteria; Betaproteobacteria; Betaproteobacteria	Betaproteobacteria	183.32999999999998	0	
0	k119_6025274_1	class	Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae	Cryptophyceae	143.56	0	
0	k119_6025799_1	genus	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Paraglaciecola	Paraglaciecola	223.1	0	
0	k119_6030605_1	class	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia	Flavobacteriia	261.9	0	
0	k119_6031851_2	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	67.22099999999999	0	
0	k119_6032153_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	88.949	0	
0	k119_6034128_1	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales; Bacillariaceae	Bacillariaceae	262.87	1	
0	k119_6034388_1	class	Eukaryota; Archaeplastida; Chlorophyta; Nephroselmidophyceae	Nephroselmidophyceae	68.77300000000001	0	
0	k119_6035195_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	56.745	0	
0	k119_6038277_15	family	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae	Flavobacteriaceae	1440.45	1	
0	k119_6040331_1	supergroup	Bacteria; Proteobacteria	Proteobacteria	113.49	1	
0	k119_6045496_1	class	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Unclassified	Unclassified	139.68	0	
0	k119_6047385_1	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales; Chrysochromulinaceae	Chrysochromulinaceae	75.078	0	
0	k119_6048921_1	domain	Eukaryota	Eukaryota	69.06400000000001	1	
0	k119_6049065_3	species	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Pelagibacterales; Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter ubique	Candidatus Pelagibacter ubique	200.79	0	
0	k119_6050637_1	class	Bacteria; Terrabacteria group; Cyanobacteria; Oscillatoriophycideae	Oscillatoriophycideae	148.41	0	
0	k119_6054384_3	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales; Bacillariaceae	Bacillariaceae	276.45	0	
0	k119_6055440_1	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales; Bacillariaceae	Bacillariaceae	533.5	1	
0	k119_6057147_2	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	211.46	0	
0	k119_6058192_1	class	 Bacteria;  Proteobacteria;  Alphaproteobacteria; Alphaproteobacteria	Alphaproteobacteria	146.47	0	
0	k119_6059698_2	division	Eukaryota; Archaeplastida; Chlorophyta	Chlorophyta	64.60199999999999	0	
0	k119_6060013_7	order	Eukaryota; Stramenopiles; Ochrophyta; Pinguiophyceae; Pinguiochrysidales	Pinguiochrysidales	73.235	0	
0	k119_6062856_3	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	66.833	0	
0	k119_6063723_2	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	149.38	0	
0	k119_6065603_3	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae	Chaetocerotophycidae	91.568	0	
0	k119_6069588_1				226.98	1	
0	k119_6070829_4	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	92.24699999999999	1	
0	k119_6073546_1	order	 Bacteria;  Proteobacteria;  Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales	Rhodobacterales	679.97	0	
0	k119_6073558_1	class	Eukaryota; Stramenopiles; Ochrophyta; Raphidophyceae	Raphidophyceae	154.23	0	
0	k119_6073667_11	genus	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Polaribacter	Polaribacter	567.4499999999999	0	
0	k119_6074878_3	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales	Isochrysidales	70.22800000000001	0	
0	k119_607667_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	163.93	0	
0	k119_6078640_8	genus	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Paraglaciecola	Paraglaciecola	543.1999999999999	0	
0	k119_6078713_1	order	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales	Rhodobacterales	340.46999999999997	1	
0	k119_6080896_2	domain	Eukaryota	Eukaryota	97.0	1	
0	k119_6081842_1	domain	Eukaryota	Eukaryota	103.78999999999999	1	
0	k119_6081951_1	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	72.071	0	
0	k119_6084019_1	order	Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochales	Dictyochales	97.0	0	
0	k119_6086016_1	division	Eukaryota; Alveolata; Dinoflagellata	Dinoflagellata	61.983	0	
0	k119_6086169_1	genus	Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Florenciellales; Florenciellaceae; Florenciella	Florenciella	227.95	0	
0	k119_608680_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	152.29	0	
